C	NS500322:33:H5CC5BGXX:1:11034:15114:19191	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides johnsonii
C	NS500322:33:H5CC5BGXX:1:11070:16451:11540	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Tyzzerella;s_Tyzzerella nexilis
C	NS500322:33:H5CC5BGXX:1:11022:1552:8381	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Oscillibacter;s_Oscillibacter sp. KLE 1728
U	NS500322:33:H5CC5BGXX:1:11029:16215:9344	unclassified
C	NS500322:33:H5CC5BGXX:1:11027:24407:11604	root;k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Desulfovibrionales;f_Desulfovibrionaceae;g_Bilophila;s_Bilophila wadsworthia
C	NS500322:33:H5CC5BGXX:1:11107:22534:17867	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides johnsonii
U	NS500322:33:H5CC5BGXX:1:11024:11617:2059	unclassified
C	NS500322:33:H5CC5BGXX:1:11000:18606:1595	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Roseburia;s_Roseburia hominis
C	NS500322:33:H5CC5BGXX:1:11043:20547:2961	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides johnsonii
U	NS500322:33:H5CC5BGXX:1:11084:23171:10207	unclassified
U	NS500322:33:H5CC5BGXX:1:11041:2779:4160	unclassified
U	NS500322:33:H5CC5BGXX:1:11088:4372:16698	unclassified
U	NS500322:33:H5CC5BGXX:1:11003:11373:13164	unclassified
C	NS500322:33:H5CC5BGXX:1:11058:17242:18903	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides merdae
C	NS500322:33:H5CC5BGXX:1:11069:14817:15924	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Oscillibacter;s_Oscillibacter sp. 1-3
C	NS500322:33:H5CC5BGXX:1:11038:4099:8496	root;k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Desulfovibrionales;f_Desulfovibrionaceae;g_Desulfovibrio;s_Desulfovibrio piger
U	NS500322:33:H5CC5BGXX:1:11004:14199:8289	unclassified
U	NS500322:33:H5CC5BGXX:1:11034:18822:6687	unclassified
U	NS500322:33:H5CC5BGXX:1:11064:3275:4887	unclassified
U	NS500322:33:H5CC5BGXX:1:11049:12281:4881	unclassified
U	NS500322:33:H5CC5BGXX:1:11090:16057:15889	unclassified
C	NS500322:33:H5CC5BGXX:1:11052:12429:7092	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Tyzzerella;s_Tyzzerella nexilis
C	NS500322:33:H5CC5BGXX:1:11092:14537:6116	root;k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Desulfovibrionales;f_Desulfovibrionaceae;g_Bilophila;s_Bilophila wadsworthia
U	NS500322:33:H5CC5BGXX:1:11025:10774:4550	unclassified
U	NS500322:33:H5CC5BGXX:1:11008:21975:14086	unclassified
U	NS500322:33:H5CC5BGXX:1:11076:19896:5652	unclassified
C	NS500322:33:H5CC5BGXX:1:11032:1850:19888	root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Lactobacillus;s_Lactobacillus murinus
C	NS500322:33:H5CC5BGXX:1:11093:21324:14996	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides vulgatus
C	NS500322:33:H5CC5BGXX:1:11056:3387:5700	root;k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Desulfovibrionales;f_Desulfovibrionaceae;g_Desulfovibrio;s_Desulfovibrio piger
C	NS500322:33:H5CC5BGXX:1:11002:9425:18552	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Oscillibacter;s_Oscillibacter sp. KLE 1745
U	NS500322:33:H5CC5BGXX:1:11098:14113:4627	unclassified
U	NS500322:33:H5CC5BGXX:1:11008:7094:1558	unclassified
C	NS500322:33:H5CC5BGXX:1:11009:24442:10286	root;k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Desulfovibrionales;f_Desulfovibrionaceae;g_Bilophila;s_Bilophila wadsworthia
U	NS500322:33:H5CC5BGXX:1:11059:22292:6879	unclassified
U	NS500322:33:H5CC5BGXX:1:11035:5236:4920	unclassified
C	NS500322:33:H5CC5BGXX:1:11037:21885:9401	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Odoribacteraceae;g_Odoribacter;s_Odoribacter splanchnicus
C	NS500322:33:H5CC5BGXX:1:11003:15721:3328	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides johnsonii
U	NS500322:33:H5CC5BGXX:1:11083:21996:3964	unclassified
C	NS500322:33:H5CC5BGXX:1:11040:7482:18307	root;k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Desulfovibrionales;f_Desulfovibrionaceae;g_Desulfovibrio;s_Desulfovibrio piger
C	NS500322:33:H5CC5BGXX:1:11032:23058:17738	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_;g_Pseudoflavonifractor;s_Pseudoflavonifractor capillosus
C	NS500322:33:H5CC5BGXX:1:11031:3963:18753	root;k_Bacteria;p_Actinobacteria;c_Coriobacteriia;o_Eggerthellales;f_Eggerthellaceae;g_Enterorhabdus;s_Enterorhabdus caecimuris
C	NS500322:33:H5CC5BGXX:1:11097:24159:9864	root;k_Bacteria;p_Actinobacteria;c_Coriobacteriia;o_Eggerthellales;f_Eggerthellaceae;g_Enterorhabdus;s_Enterorhabdus caecimuris
C	NS500322:33:H5CC5BGXX:1:11051:15621:15328	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_;g_Pseudoflavonifractor;s_Pseudoflavonifractor capillosus
C	NS500322:33:H5CC5BGXX:1:11025:10565:10454	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Roseburia;s_Roseburia hominis
C	NS500322:33:H5CC5BGXX:1:11000:9902:17960	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium sp. ATCC BAA-442
U	NS500322:33:H5CC5BGXX:1:11021:7799:2814	unclassified
C	NS500322:33:H5CC5BGXX:1:11075:6982:5714	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides johnsonii
C	NS500322:33:H5CC5BGXX:1:11034:15483:5798	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides caccae
C	NS500322:33:H5CC5BGXX:1:11076:2401:6212	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Lachnoclostridium;s_Clostridium scindens
U	NS500322:33:H5CC5BGXX:1:11021:13801:8895	unclassified
C	NS500322:33:H5CC5BGXX:1:11019:9055:15280	root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Streptococcaceae;g_Streptococcus;s_Streptococcus thermophilus
U	NS500322:33:H5CC5BGXX:1:11007:22072:1781	unclassified
C	NS500322:33:H5CC5BGXX:1:11105:9167:9488	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides merdae
C	NS500322:33:H5CC5BGXX:1:11048:13713:6309	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Tyzzerella;s_Tyzzerella nexilis
C	NS500322:33:H5CC5BGXX:1:11098:18895:6376	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides dorei
C	NS500322:33:H5CC5BGXX:1:11100:12761:5296	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Odoribacteraceae;g_Odoribacter;s_Odoribacter splanchnicus
C	NS500322:33:H5CC5BGXX:1:11065:23163:12221	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Anaerotruncus;s_Anaerotruncus sp. G3(2012)
U	NS500322:33:H5CC5BGXX:1:11075:23459:18606	unclassified
U	NS500322:33:H5CC5BGXX:1:11089:2313:13697	unclassified
C	NS500322:33:H5CC5BGXX:1:11024:5450:14773	root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Streptococcaceae;g_Streptococcus;s_Streptococcus thermophilus
U	NS500322:33:H5CC5BGXX:1:11056:13705:10473	unclassified
C	NS500322:33:H5CC5BGXX:1:11039:13551:9073	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Oscillibacter;s_Oscillibacter sp. 1-3
U	NS500322:33:H5CC5BGXX:1:11014:6517:19681	unclassified
C	NS500322:33:H5CC5BGXX:1:11003:9626:18220	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Oscillibacter;s_Oscillibacter sp. 1-3
C	NS500322:33:H5CC5BGXX:1:11014:19369:7405	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides vulgatus
C	NS500322:33:H5CC5BGXX:1:11056:23566:12350	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Lachnoclostridium;s_Clostridium scindens
C	NS500322:33:H5CC5BGXX:1:11063:2860:18403	root;k_Bacteria;p_Actinobacteria;c_Coriobacteriia;o_Eggerthellales;f_Eggerthellaceae;g_Enterorhabdus;s_Enterorhabdus caecimuris
U	NS500322:33:H5CC5BGXX:1:11054:14531:11961	unclassified
C	NS500322:33:H5CC5BGXX:1:11046:16550:18175	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_;g_Pseudoflavonifractor;s_Pseudoflavonifractor capillosus
C	NS500322:33:H5CC5BGXX:1:11110:7568:17575	root;k_Bacteria;p_Actinobacteria;c_Coriobacteriia;o_Eggerthellales;f_Eggerthellaceae;g_Enterorhabdus;s_Enterorhabdus caecimuris
C	NS500322:33:H5CC5BGXX:1:11105:6051:17825	root;k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Desulfovibrionales;f_Desulfovibrionaceae;g_Bilophila;s_Bilophila wadsworthia
C	NS500322:33:H5CC5BGXX:1:11094:16112:16604	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Lachnoclostridium;s_Clostridium scindens
U	NS500322:33:H5CC5BGXX:1:11076:14348:12096	unclassified
C	NS500322:33:H5CC5BGXX:1:11104:22171:19978	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Oscillibacter;s_Oscillibacter sp. KLE 1745
C	NS500322:33:H5CC5BGXX:1:11095:8537:13855	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Tyzzerella;s_Tyzzerella nexilis
U	NS500322:33:H5CC5BGXX:1:11080:7813:3243	unclassified
C	NS500322:33:H5CC5BGXX:1:11071:6375:19620	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Oscillibacter;s_Oscillibacter sp. KLE 1745
U	NS500322:33:H5CC5BGXX:1:11087:17928:12924	unclassified
U	NS500322:33:H5CC5BGXX:1:11088:13098:15521	unclassified
C	NS500322:33:H5CC5BGXX:1:11009:13053:5663	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Dorea;s_Dorea sp. 5-2
U	NS500322:33:H5CC5BGXX:1:11031:24310:10299	unclassified
U	NS500322:33:H5CC5BGXX:1:11109:18153:19250	unclassified
C	NS500322:33:H5CC5BGXX:1:11069:24184:13112	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Oscillibacter;s_Oscillibacter sp. KLE 1728
C	NS500322:33:H5CC5BGXX:1:11064:17398:18249	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Lachnoclostridium;s_Clostridium scindens
C	NS500322:33:H5CC5BGXX:1:11093:2957:7652	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides caccae
U	NS500322:33:H5CC5BGXX:1:11001:17205:15896	unclassified
U	NS500322:33:H5CC5BGXX:1:11051:22929:3244	unclassified
C	NS500322:33:H5CC5BGXX:1:11091:19610:1314	root;k_Bacteria;p_Actinobacteria;c_Coriobacteriia;o_Eggerthellales;f_Eggerthellaceae;g_Enterorhabdus;s_Enterorhabdus caecimuris
C	NS500322:33:H5CC5BGXX:1:11098:7327:3823	root;k_Bacteria;p_Actinobacteria;c_Coriobacteriia;o_Eggerthellales;f_Eggerthellaceae;g_Enterorhabdus;s_Enterorhabdus caecimuris
C	NS500322:33:H5CC5BGXX:1:11040:18919:13962	root;k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Desulfovibrionales;f_Desulfovibrionaceae;g_Bilophila;s_Bilophila wadsworthia
C	NS500322:33:H5CC5BGXX:1:11036:14233:13354	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides dorei
C	NS500322:33:H5CC5BGXX:1:11001:2128:5554	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Lachnoclostridium;s_Clostridium scindens
C	NS500322:33:H5CC5BGXX:1:11088:8077:3201	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Oscillibacter;s_Oscillibacter sp. KLE 1728
C	NS500322:33:H5CC5BGXX:1:11071:18992:16106	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides dorei
U	NS500322:33:H5CC5BGXX:1:11092:18396:4805	unclassified
U	NS500322:33:H5CC5BGXX:1:11029:14661:15641	unclassified
U	NS500322:33:H5CC5BGXX:1:11098:2338:13987	unclassified
U	NS500322:33:H5CC5BGXX:1:11052:16685:5811	unclassified
U	NS500322:33:H5CC5BGXX:1:11050:17500:18991	unclassified
C	NS500322:33:H5CC5BGXX:1:11003:9131:9236	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_;s_Ruminococcaceae bacterium D16
U	NS500322:33:H5CC5BGXX:1:11098:2393:19248	unclassified
C	NS500322:33:H5CC5BGXX:1:11060:3702:11018	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia hydrogenotrophica
U	NS500322:33:H5CC5BGXX:1:11089:11472:13911	unclassified
C	NS500322:33:H5CC5BGXX:1:11078:10422:18258	root;k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Desulfovibrionales;f_Desulfovibrionaceae;g_Desulfovibrio;s_Desulfovibrio piger
U	NS500322:33:H5CC5BGXX:1:11022:11042:5784	unclassified
C	NS500322:33:H5CC5BGXX:1:11023:7017:6608	root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Streptococcaceae;g_Streptococcus;s_Streptococcus thermophilus
C	NS500322:33:H5CC5BGXX:1:11053:7293:3371	root;k_Bacteria;p_Actinobacteria;c_Coriobacteriia;o_Eggerthellales;f_Eggerthellaceae;g_Enterorhabdus;s_Enterorhabdus caecimuris
U	NS500322:33:H5CC5BGXX:1:11090:17229:3259	unclassified
C	NS500322:33:H5CC5BGXX:1:11024:1776:3934	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium sp. ATCC BAA-442
U	NS500322:33:H5CC5BGXX:1:11014:21787:18082	unclassified
C	NS500322:33:H5CC5BGXX:1:11079:22207:16010	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Roseburia;s_Roseburia hominis
U	NS500322:33:H5CC5BGXX:1:11110:24555:10905	unclassified
C	NS500322:33:H5CC5BGXX:1:11094:7348:16915	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides sartorii
C	NS500322:33:H5CC5BGXX:1:11064:3077:10319	root;k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Desulfovibrionales;f_Desulfovibrionaceae;g_Bilophila;s_Bilophila wadsworthia
U	NS500322:33:H5CC5BGXX:1:11055:2322:8002	unclassified
U	NS500322:33:H5CC5BGXX:1:11026:19058:19906	unclassified
C	NS500322:33:H5CC5BGXX:1:11040:17242:19351	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Dorea;s_Dorea sp. 5-2
U	NS500322:33:H5CC5BGXX:1:11010:23906:12985	unclassified
C	NS500322:33:H5CC5BGXX:1:11067:4097:16642	root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Lactobacillus;s_Lactobacillus murinus
C	NS500322:33:H5CC5BGXX:1:11086:11438:6935	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Oscillibacter;s_Oscillibacter sp. 1-3
U	NS500322:33:H5CC5BGXX:1:11048:11333:5756	unclassified
U	NS500322:33:H5CC5BGXX:1:11001:14927:19527	unclassified
U	NS500322:33:H5CC5BGXX:1:11073:10341:10803	unclassified
C	NS500322:33:H5CC5BGXX:1:11030:2261:2009	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides dorei
C	NS500322:33:H5CC5BGXX:1:11104:12638:9601	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Lachnoclostridium;s_Clostridium scindens
U	NS500322:33:H5CC5BGXX:1:11047:19391:6855	unclassified
U	NS500322:33:H5CC5BGXX:1:11008:13097:4741	unclassified
C	NS500322:33:H5CC5BGXX:1:11064:22633:1823	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium sp. ATCC BAA-442
U	NS500322:33:H5CC5BGXX:1:11051:12288:19516	unclassified
U	NS500322:33:H5CC5BGXX:1:11024:2491:8390	unclassified
C	NS500322:33:H5CC5BGXX:1:11029:21829:5140	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia hydrogenotrophica
C	NS500322:33:H5CC5BGXX:1:11056:4389:11569	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Oscillibacter;s_Oscillibacter sp. KLE 1728
C	NS500322:33:H5CC5BGXX:1:11026:22038:10924	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides merdae
U	NS500322:33:H5CC5BGXX:1:11038:10595:10239	unclassified
U	NS500322:33:H5CC5BGXX:1:11007:5120:9341	unclassified
U	NS500322:33:H5CC5BGXX:1:11050:12624:3685	unclassified
C	NS500322:33:H5CC5BGXX:1:11072:12179:15286	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides caccae
U	NS500322:33:H5CC5BGXX:1:11039:13946:5775	unclassified
U	NS500322:33:H5CC5BGXX:1:11016:23642:1151	unclassified
C	NS500322:33:H5CC5BGXX:1:11087:7729:15392	root;k_Bacteria;p_Actinobacteria;c_Coriobacteriia;o_Eggerthellales;f_Eggerthellaceae;g_Enterorhabdus;s_Enterorhabdus caecimuris
U	NS500322:33:H5CC5BGXX:1:11078:19245:14125	unclassified
C	NS500322:33:H5CC5BGXX:1:11030:5236:6186	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_;s_Ruminococcaceae bacterium D16
C	NS500322:33:H5CC5BGXX:1:11082:3595:17520	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Tyzzerella;s_Tyzzerella nexilis
C	NS500322:33:H5CC5BGXX:1:11088:20785:9297	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium sp. ATCC BAA-442
C	NS500322:33:H5CC5BGXX:1:11038:3703:14728	root;k_Bacteria;p_Spirochaetes;c_Spirochaetia;o_Spirochaetales;f_Spirochaetaceae;g_Treponema;s_Treponema primitia
U	NS500322:33:H5CC5BGXX:1:11091:4253:7802	unclassified
U	NS500322:33:H5CC5BGXX:1:11103:2340:14513	unclassified
C	NS500322:33:H5CC5BGXX:1:11031:20739:19898	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Oscillibacter;s_Oscillibacter sp. 1-3
C	NS500322:33:H5CC5BGXX:1:11065:15865:4949	root;k_Bacteria;p_Actinobacteria;c_Coriobacteriia;o_Eggerthellales;f_Eggerthellaceae;g_Enterorhabdus;s_Enterorhabdus caecimuris
C	NS500322:33:H5CC5BGXX:1:11049:15584:4391	root;k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Desulfovibrionales;f_Desulfovibrionaceae;g_Bilophila;s_Bilophila wadsworthia
C	NS500322:33:H5CC5BGXX:1:11003:19326:5799	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Dorea;s_Dorea sp. 5-2
U	NS500322:33:H5CC5BGXX:1:11040:11631:19550	unclassified
C	NS500322:33:H5CC5BGXX:1:11055:6645:6908	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_;s_Ruminococcaceae bacterium D16
U	NS500322:33:H5CC5BGXX:1:11068:13633:19216	unclassified
C	NS500322:33:H5CC5BGXX:1:11034:9601:12639	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Oscillibacter;s_Oscillibacter sp. KLE 1728
U	NS500322:33:H5CC5BGXX:1:11083:23198:8222	unclassified
C	NS500322:33:H5CC5BGXX:1:11098:17348:7477	root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Lactobacillus;s_Lactobacillus murinus
C	NS500322:33:H5CC5BGXX:1:11077:22710:2921	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_;g_Pseudoflavonifractor;s_Pseudoflavonifractor capillosus
C	NS500322:33:H5CC5BGXX:1:11024:14250:18551	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides johnsonii
C	NS500322:33:H5CC5BGXX:1:11081:21705:3328	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides dorei
C	NS500322:33:H5CC5BGXX:1:11036:23978:17762	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Ruminococcus;s_Ruminococcus callidus
C	NS500322:33:H5CC5BGXX:1:11013:2687:5709	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides caccae
U	NS500322:33:H5CC5BGXX:1:11047:10270:9791	unclassified
C	NS500322:33:H5CC5BGXX:1:11096:12568:11825	root;k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Desulfovibrionales;f_Desulfovibrionaceae;g_Bilophila;s_Bilophila wadsworthia
U	NS500322:33:H5CC5BGXX:1:11014:9572:17297	unclassified
C	NS500322:33:H5CC5BGXX:1:11016:18267:17289	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides dorei
U	NS500322:33:H5CC5BGXX:1:11073:7318:3834	unclassified
C	NS500322:33:H5CC5BGXX:1:11040:24481:4693	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides dorei
C	NS500322:33:H5CC5BGXX:1:11046:24154:18657	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_;s_Ruminococcaceae bacterium D16
C	NS500322:33:H5CC5BGXX:1:11071:14989:2715	root;k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Desulfovibrionales;f_Desulfovibrionaceae;g_Desulfovibrio;s_Desulfovibrio piger
C	NS500322:33:H5CC5BGXX:1:11060:16732:5977	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_;s_Ruminococcaceae bacterium D16
C	NS500322:33:H5CC5BGXX:1:11033:11116:14821	root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Streptococcaceae;g_Streptococcus;s_Streptococcus thermophilus
U	NS500322:33:H5CC5BGXX:1:11026:3589:5830	unclassified
C	NS500322:33:H5CC5BGXX:1:11003:14452:12951	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium sp. ATCC BAA-442
U	NS500322:33:H5CC5BGXX:1:11062:7386:17956	unclassified
C	NS500322:33:H5CC5BGXX:1:11025:17608:18065	root;k_Bacteria;p_Actinobacteria;c_Coriobacteriia;o_Eggerthellales;f_Eggerthellaceae;g_Enterorhabdus;s_Enterorhabdus caecimuris
C	NS500322:33:H5CC5BGXX:1:11029:24684:11088	root;k_Bacteria;p_Actinobacteria;c_Coriobacteriia;o_Eggerthellales;f_Eggerthellaceae;g_Enterorhabdus;s_Enterorhabdus caecimuris
C	NS500322:33:H5CC5BGXX:1:11050:14056:3387	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_;s_Ruminococcaceae bacterium D16
C	NS500322:33:H5CC5BGXX:1:11034:11513:1333	root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Streptococcaceae;g_Streptococcus;s_Streptococcus thermophilus
C	NS500322:33:H5CC5BGXX:1:11045:9302:8881	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_;s_Ruminococcaceae bacterium D16
U	NS500322:33:H5CC5BGXX:1:11001:16028:4796	unclassified
C	NS500322:33:H5CC5BGXX:1:11100:15960:6644	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides merdae
